date,underlying,open,high,low,close,volume,ma10,ma20,ma50,ma90,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,trend_efficiency_60d,relative_strength_vs_sector,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,range_position_20d,hindsight_regime,hindsight_regime_lookahead_days,hindsight_regime_forward_return,hindsight_regime_forward_efficiency,hindsight_regime_realized_range,current_regime,current_trend_ret60_015_regime,current_trend_ret60_010_regime,current_trend_eff60_020_regime,current_trend_ma50_flat_ok_regime,current_trend_ma20_slope_only_regime,current_trend_stack_ma10_ma20_regime,current_trend_ret20_eff20_regime,current_trend_ret10_eff10_regime,current_trend_range10_ret5_eff5_regime,current_trend_range20_ret5_ma5_regime,current_trend_ret5_eff5_ma5_regime,current_trend_ret10_range_eff10_regime,hindsight_regime_minus_1d,hindsight_regime_minus_2d,lagged_hindsight_trend_2d,current_exact_match,current_buffer_match,current_lag2_trend_match,current_trend_ret60_015_exact_match,current_trend_ret60_015_buffer_match,current_trend_ret60_015_lag2_trend_match,current_trend_ret60_010_exact_match,current_trend_ret60_010_buffer_match,current_trend_ret60_010_lag2_trend_match,current_trend_eff60_020_exact_match,current_trend_eff60_020_buffer_match,current_trend_eff60_020_lag2_trend_match,current_trend_ma50_flat_ok_exact_match,current_trend_ma50_flat_ok_buffer_match,current_trend_ma50_flat_ok_lag2_trend_match,current_trend_ma20_slope_only_exact_match,current_trend_ma20_slope_only_buffer_match,current_trend_ma20_slope_only_lag2_trend_match,current_trend_stack_ma10_ma20_exact_match,current_trend_stack_ma10_ma20_buffer_match,current_trend_stack_ma10_ma20_lag2_trend_match,current_trend_ret20_eff20_exact_match,current_trend_ret20_eff20_buffer_match,current_trend_ret20_eff20_lag2_trend_match,current_trend_ret10_eff10_exact_match,current_trend_ret10_eff10_buffer_match,current_trend_ret10_eff10_lag2_trend_match,current_trend_range10_ret5_eff5_exact_match,current_trend_range10_ret5_eff5_buffer_match,current_trend_range10_ret5_eff5_lag2_trend_match,current_trend_range20_ret5_ma5_exact_match,current_trend_range20_ret5_ma5_buffer_match,current_trend_range20_ret5_ma5_lag2_trend_match,current_trend_ret5_eff5_ma5_exact_match,current_trend_ret5_eff5_ma5_buffer_match,current_trend_ret5_eff5_ma5_lag2_trend_match,current_trend_ret10_range_eff10_exact_match,current_trend_ret10_range_eff10_buffer_match,current_trend_ret10_range_eff10_lag2_trend_match
2025-02-18,NIFTY,22963.65,22992.5,22801.5,22945.3,73098.0,23222.37,23240.555,23545.375,23876.5928,38.5745,271.2477,23789.5259,23240.555,22691.5841,0.047242,-0.005483,-0.033445,-0.009071,-0.051632,0.004264,0.007155,84711.1,136332.8,0.676471,0.929194,0.084512,0.146146,,-0.020478,-0.010354,-0.002423,-0.006894,23390.05,22725.45,23807.3,22725.45,23807.3,22725.45,0.3308,0.203217,0.203217,TREND_DOWN,10,-0.026498,0.544169,0.047302,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True
2025-02-19,NIFTY,22847.25,23049.95,22814.85,22932.9,86464.0,23146.03,23226.9325,23511.197,23852.2033,38.2717,268.6657,23792.007,23226.9325,22661.858,0.048657,-0.004875,-0.032216,-0.011741,-0.055283,0.004334,0.007129,88245.9,132594.9,0.649986,0.926569,0.111302,0.158262,,-0.015974,-0.012748,-0.002437,-0.007144,23235.5,22725.45,23807.3,22725.45,23807.3,22725.45,0.406725,0.191755,0.191755,RANGE,10,-0.016928,0.295817,0.047327,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True
2025-02-20,NIFTY,22821.1,22923.85,22812.75,22913.15,54621.0,23077.01,23217.98,23478.486,23828.3789,37.7633,258.0574,23796.815,23217.98,22639.145,0.049861,-0.005134,-0.029242,-0.007754,-0.041858,0.00439,0.007057,88177.8,121551.75,0.661538,0.919409,0.076047,0.122994,,-0.012145,-0.013685,-0.002454,-0.007119,23235.5,22725.45,23773.55,22725.45,23807.3,22725.45,0.368003,0.179086,0.173499,RANGE,10,-0.01574,0.277348,0.041865,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True
2025-02-21,NIFTY,22857.2,22921.0,22720.3,22795.9,96195.0,23000.605,23216.3175,23439.038,23804.2078,34.8071,253.9605,23799.7826,23216.3175,22632.8524,0.050263,-0.005816,-0.03243,-0.001456,-0.055331,0.00442,0.00667,88313.3,114263.7,0.687903,0.926627,0.015054,0.166092,,-0.007904,-0.014622,-0.001634,-0.007319,23133.7,22725.45,23694.5,22725.45,23807.3,22725.45,0.172566,0.0727,0.06512,RANGE,10,-0.014722,0.263154,0.041955,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,True,True,,False,False,
2025-02-24,NIFTY,22609.35,22668.05,22518.8,22553.35,106292.0,22917.78,23196.1225,23396.74,23779.8022,29.6383,255.6133,23838.9927,23196.1225,22553.2523,0.055429,-0.01769,-0.035423,-0.017594,-0.070963,0.004838,0.006929,92136.0,103379.95,1.0,0.931927,0.173863,0.211725,,-0.007794,-0.016479,-0.002363,-0.007716,23049.95,22720.3,23568.6,22720.3,23807.3,22720.3,-0.506446,-0.196805,-0.153588,CHOPPY,10,-0.002459,0.051805,0.031576,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,RANGE,,False,True,,False,True,,False,True,,False,False,,False,True,,False,True,,False,True,,False,True,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-02-25,NIFTY,22516.45,22625.3,22513.9,22547.55,94896.0,22865.355,23165.345,23360.971,23754.1744,29.5254,245.3123,23867.7724,23165.345,22462.9176,0.060645,-0.017335,-0.022723,-0.026575,-0.078079,0.00352,0.006536,92849.0,93218.6,1.0,0.896537,0.289937,0.239863,,-0.010163,-0.015374,-0.003236,-0.007832,23049.95,22518.8,23390.05,22518.8,23807.3,22518.8,0.054128,0.032999,0.022313,CHOPPY,10,-0.003417,0.070562,0.031584,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,CHOPPY,RANGE,,False,True,,False,True,,False,True,,False,False,,False,True,,False,True,,False,True,,False,True,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-02-27,NIFTY,22568.95,22613.3,22508.4,22545.05,96679.0,22815.335,23130.1225,23327.895,23729.3294,29.4733,235.2829,23881.1075,23130.1225,22379.1375,0.064936,-0.016912,-0.021705,-0.0303,-0.07857,0.003573,0.006435,89310.4,84590.5,1.0,0.892099,0.345463,0.241708,,-0.012573,-0.014287,-0.004168,-0.007796,23049.95,22513.9,23235.5,22513.9,23807.3,22513.9,0.05811,0.043168,0.024084,CHOPPY,10,-0.006558,0.127155,0.031588,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,CHOPPY,CHOPPY,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-02-28,NIFTY,22433.4,22450.35,22104.85,22124.7,122445.0,22724.665,23060.9375,23291.355,23703.2472,22.3343,249.9198,23908.5154,23060.9375,22213.3596,0.073508,-0.03441,-0.039368,-0.05886,-0.104568,0.006242,0.006789,93295.6,86267.2,1.0,0.937448,0.628783,0.317689,,-0.01843,-0.015268,-0.006764,-0.00797,22923.85,22508.4,23235.5,22508.4,23807.3,22508.4,-0.923577,-0.527713,-0.295404,RANGE,10,0.017358,0.449734,0.032188,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,CHOPPY,CHOPPY,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-03-03,NIFTY,22194.55,22261.55,22004.7,22119.3,89291.0,22643.67,22992.795,23261.991,23677.5117,22.2597,250.4148,23910.2191,22992.795,22075.3709,0.079801,-0.029681,-0.035324,-0.058038,-0.103676,0.006349,0.006804,91293.5,90731.75,1.0,0.930496,0.625232,0.315568,,-0.023194,-0.015519,-0.009628,-0.007554,22921.0,22104.85,23133.7,22104.85,23807.3,22104.85,0.017705,0.014045,0.008488,TREND_UP,10,0.032325,0.608977,0.040381,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,CHOPPY,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-04,NIFTY,21974.45,22105.05,21964.6,22082.65,63149.0,22555.985,22928.875,23228.575,23651.77,21.7293,243.5781,23910.646,22928.875,21947.104,0.085636,-0.020871,-0.038191,-0.054724,-0.103024,0.006161,0.00679,88313.0,89707.4,1.0,1.0,0.610127,0.313693,,-0.023842,-0.015787,-0.011521,-0.007188,22668.05,22004.7,23049.95,22004.7,23807.3,22004.7,0.11751,0.074575,0.043243,TREND_UP,10,0.037357,0.681355,0.044202,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_UP,RANGE,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-05,NIFTY,22073.05,22394.9,22067.8,22337.3,82566.0,22495.185,22858.7775,23200.768,23631.2867,33.5735,249.5439,23798.3893,22858.7775,21919.1657,0.08221,-0.009325,-0.026498,-0.059056,-0.09235,0.007842,0.006155,89259.8,86985.45,0.292197,0.544169,0.711018,0.272801,,-0.022277,-0.016189,-0.013234,-0.006858,22625.3,21964.6,23049.95,21964.6,23807.3,21964.6,0.564099,0.343392,0.202258,TREND_UP,10,0.038203,0.688658,0.051434,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-06,NIFTY,22476.35,22556.45,22245.85,22544.7,117025.0,22456.365,22801.1975,23176.658,23611.3483,41.357,253.9051,23666.6735,22801.1975,21935.7215,0.075915,-1.6e-05,-0.016928,-0.048598,-0.085103,0.008704,0.006742,92315.9,90280.9,0.000379,0.295817,0.539088,0.24652,,-0.018935,-0.015734,-0.014221,-0.006483,22613.3,21964.6,23049.95,21964.6,23807.3,21964.6,0.89425,0.534482,0.31481,TREND_UP,10,0.035738,0.676206,0.051314,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-07,NIFTY,22508.65,22633.8,22464.75,22552.5,75660.0,22420.3,22748.655,23151.44,23590.0778,41.634,247.844,23537.1258,22748.655,21960.1842,0.06932,0.019336,-0.01574,-0.044521,-0.081316,0.008725,0.006761,94419.8,91298.8,0.83571,0.277348,0.512347,0.237036,,-0.008263,-0.013394,-0.013542,-0.006007,22556.45,21964.6,22923.85,21964.6,23773.55,21964.6,0.993326,0.612875,0.324995,TREND_UP,10,0.049034,0.74136,0.061814,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-10,NIFTY,22521.85,22676.75,22429.05,22460.3,69156.0,22386.74,22693.6725,23127.748,23569.1828,39.2726,247.8337,23396.939,22693.6725,21990.406,0.061979,0.015416,-0.014722,-0.046675,-0.093184,0.008684,0.006772,91715.9,90014.6,0.569567,0.263154,0.52368,0.27827,,0.000782,-0.011347,-0.013009,-0.005771,22633.8,21964.6,22921.0,21964.6,23694.5,21964.6,0.740735,0.518298,0.286548,TREND_UP,10,0.053799,0.857138,0.069229,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
2025-03-11,NIFTY,22345.95,22522.1,22314.7,22497.9,75200.0,22381.195,22649.4875,23104.81,23550.2111,40.7485,244.9456,23281.7778,22649.4875,22017.1972,0.055833,0.018804,-0.002459,-0.037795,-0.087982,0.008089,0.006714,88606.7,90371.35,0.692487,0.051805,0.451074,0.263659,,0.008737,-0.007749,-0.012185,-0.005328,22676.75,21964.6,22676.75,21964.6,23568.6,21964.6,0.748859,0.748859,0.332481,TREND_UP,10,0.043957,0.63641,0.069113,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,TREND_UP,RANGE,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
2025-03-12,NIFTY,22536.35,22577.4,22329.55,22470.5,78142.0,22373.49,22619.4225,23079.362,23529.835,39.9859,245.153,23225.156,22619.4225,22013.689,0.053559,0.005963,-0.003417,-0.026062,-0.076656,0.008095,0.00616,86931.3,89890.15,0.35768,0.070562,0.358621,0.235341,,0.011842,-0.00541,-0.010471,-0.005233,22676.75,22067.8,22676.75,21964.6,23390.05,21964.6,0.661302,0.710384,0.354905,TREND_UP,10,0.049908,0.68731,0.068537,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_UP,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
2025-03-13,NIFTY,22541.5,22558.05,22377.35,22397.2,65790.0,22358.705,22587.02,23043.533,23512.0778,37.9402,240.5492,23166.9546,22587.02,22007.0854,0.051351,-0.006543,-0.006558,-0.028121,-0.074452,0.008148,0.006175,83842.4,86576.4,0.618968,0.127155,0.376019,0.229132,,0.010519,-0.004349,-0.009393,-0.005744,22676.75,22245.85,22676.75,21964.6,23235.5,21964.6,0.351242,0.607456,0.340389,TREND_UP,10,0.050102,0.688035,0.067707,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-17,NIFTY,22353.15,22577.0,22353.15,22508.75,67599.0,22397.11,22560.8875,23013.613,23493.1383,42.7412,239.3564,23104.3239,22560.8875,22017.4511,0.048175,-0.00194,0.017358,-0.022693,-0.060244,0.005254,0.006337,78357.8,85826.7,0.127905,0.449734,0.286989,0.186733,,0.006254,-0.001034,-0.008254,-0.005953,22676.75,22314.7,22676.75,21964.6,23235.5,21964.6,0.535976,0.764095,0.428161,TREND_UP,10,0.029186,0.350738,0.067372,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-03-18,NIFTY,22662.25,22857.8,22599.2,22834.3,89671.0,22468.61,22556.14,22997.978,23474.8078,53.9401,247.1917,23088.1603,22556.14,22024.1197,0.047173,0.016652,0.032325,-0.004141,-0.031932,0.00654,0.007172,78395.8,84844.65,0.649983,0.608977,0.046441,0.097962,,0.00653,0.003657,-0.00606,-0.005611,22676.75,22314.7,22676.75,21964.6,23133.7,21964.6,1.435161,1.221231,0.743906,RANGE,10,0.021811,0.290552,0.055636,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True
2025-03-19,NIFTY,22874.95,22940.7,22807.95,22907.6,59079.0,22551.105,22553.545,22981.972,23460.455,56.0256,239.0173,23078.1245,22553.545,22028.9655,0.046519,0.018211,0.037357,-0.002261,-0.03561,0.006315,0.007205,77988.8,83150.9,0.67043,0.681355,0.024861,0.111354,,0.006456,0.007592,-0.004236,-0.005317,22857.8,22314.7,22857.8,21964.6,23049.95,21964.6,1.091696,1.055755,0.868844,RANGE,10,0.014951,0.19877,0.046345,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,TREND_UP,TREND_UP,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True
2025-03-20,NIFTY,23036.6,23216.7,22973.95,23190.65,103958.0,22636.44,22565.8125,22972.006,23449.8156,62.9935,244.0232,23135.9597,22565.8125,21995.6653,0.050532,0.032049,0.038203,0.010693,-0.022632,0.006433,0.007721,80128.0,84693.9,0.830862,0.688658,0.104118,0.068379,,0.011665,0.011753,-0.00237,-0.004652,22940.7,22329.55,22940.7,22067.8,23049.95,21964.6,1.408983,1.286344,1.129636,RANGE,10,-0.012341,0.160273,0.043645,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,
2025-03-21,NIFTY,23168.25,23402.7,23132.8,23350.4,89048.0,22717.01,22586.6875,22968.484,23441.0278,66.2445,245.8715,23234.3677,22586.6875,21939.0073,0.057351,0.042559,0.035738,0.018205,-0.016834,0.006247,0.007843,77330.3,84823.1,1.0,0.676206,0.166747,0.050034,,0.021475,0.016025,-1.5e-05,-0.003257,23216.7,22353.15,23216.7,22245.85,23216.7,21964.6,1.154826,1.137714,1.106781,TREND_DOWN,10,-0.050911,0.501857,0.091046,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-24,NIFTY,23515.4,23708.75,23433.5,23658.35,94775.0,22827.595,22623.9475,22973.021,23438.5267,71.451,253.9057,23412.8157,22623.9475,21835.0793,0.069737,0.051073,0.049034,0.032523,-0.006511,0.006813,0.00829,79241.8,86830.8,1.0,0.74136,0.266905,0.018828,,0.032106,0.019221,0.002795,-0.001764,23402.7,22353.15,23402.7,22314.7,23402.7,21964.6,1.243581,1.234972,1.177769,TREND_DOWN,10,-0.047446,0.460967,0.08986,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_DOWN,RANGE,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
